category,strategy,solver,n_iters,converged,wall_time,final_pos_err_mm,final_orient_err_deg
near_singular,pinn,DLS,188,True,0.5121724605560303,4.898504,0.1476239562034607
near_singular,pinn,DLS,300,False,0.8579809665679932,37.028797,0.6932196021080017
near_singular,pinn,DLS,300,False,0.8629331588745117,20.242813,0.14145873486995697
near_singular,pinn,DLS,300,False,0.848799467086792,60.062042,4.876814365386963
near_singular,pinn,DLS,300,False,0.8557436466217041,51.659122,1.1055985689163208
near_singular,pinn,DLS,190,True,0.5561962127685547,4.948275,0.0
near_singular,pinn,DLS,300,False,0.8655681610107422,16.269304,0.058938413858413696
near_singular,pinn,DLS,300,False,0.8594255447387695,5.141544,0.0
near_singular,pinn,DLS,19,True,0.05409741401672363,4.9603157,0.3933018743991852
near_singular,pinn,DLS,3,True,0.009273290634155273,4.913577,0.09262138605117798
near_singular,pinn,DLS,135,True,0.39839768409729004,4.980535,0.0
near_singular,pinn,DLS,300,False,0.8456118106842041,179.3499,0.6483781337738037
near_singular,pinn,DLS,25,True,0.07314896583557129,4.9429703,0.047569070011377335
near_singular,pinn,DLS,300,False,0.8459916114807129,8.897341,0.06373920291662216
near_singular,pinn,DLS,48,True,0.1292285919189453,4.9568458,0.015476737171411514
near_singular,pinn,DLS,15,True,0.04316973686218262,4.904086,0.0
near_singular,pinn,DLS,170,True,0.501481294631958,4.96593,0.1285146176815033
near_singular,pinn,DLS,76,True,0.2124643325805664,4.9343514,0.09788056463003159
near_singular,pinn,DLS,68,True,0.20281696319580078,4.9988627,0.03791097551584244
near_singular,pinn,DLS,202,True,0.5727415084838867,4.9933734,0.0
near_singular,pinn,DLS,300,False,0.8506779670715332,2.5295522,20.052644729614258
near_singular,pinn,DLS,163,True,0.48184752464294434,4.951397,0.05768702179193497
near_singular,pinn,DLS,10,True,0.028475522994995117,4.632556,0.09919381141662598
near_singular,pinn,DLS,10,True,0.032457590103149414,4.7928057,0.10402395576238632
near_singular,pinn,DLS,300,False,0.8501546382904053,85.46935,0.6752309203147888
near_singular,pinn,DLS,300,False,0.8519394397735596,323.63702,27.740325927734375
near_singular,pinn,DLS,34,True,0.09833693504333496,4.368146,0.0856376364827156
near_singular,pinn,DLS,241,True,0.6857261657714844,4.941167,0.0
near_singular,pinn,DLS,45,True,0.12617850303649902,4.913852,0.0
near_singular,pinn,DLS,300,False,0.8369290828704834,36.50898,2.1666364669799805
near_singular,pinn,DLS,300,False,0.8571412563323975,24.865574,0.22423896193504333
near_singular,pinn,DLS,78,True,0.22579646110534668,4.6247663,0.036048524081707
near_singular,pinn,DLS,41,True,0.11580491065979004,4.9864674,0.031129615381360054
near_singular,pinn,DLS,51,True,0.14324522018432617,4.9783015,0.2522748112678528
near_singular,pinn,DLS,50,True,0.14841175079345703,4.8075666,0.0
near_singular,pinn,DLS,35,True,0.10524964332580566,4.6395993,0.08024200797080994
near_singular,pinn,DLS,11,True,0.03380775451660156,4.9046245,0.048500292003154755
near_singular,pinn,DLS,29,True,0.08678436279296875,4.975564,0.0
near_singular,pinn,DLS,300,False,0.8909339904785156,137.28108,0.9935196042060852
near_singular,pinn,DLS,28,True,0.07975578308105469,4.682157,0.03723062202334404
near_singular,pinn,DLS,52,True,0.1553666591644287,4.9965167,0.03452900052070618
near_singular,pinn,DLS,207,True,0.6163444519042969,4.9961014,0.030697884038090706
near_singular,pinn,DLS,62,True,0.1776735782623291,4.9454784,0.04328867420554161
near_singular,pinn,DLS,300,False,0.8988618850708008,113.14728,3.322172164916992
near_singular,pinn,DLS,2,True,0.007797718048095703,3.438077,0.08648664504289627
near_singular,pinn,DLS,300,False,0.8654634952545166,47.750893,1.0334099531173706
near_singular,pinn,DLS,300,False,0.9025123119354248,20.87855,0.5212327241897583
near_singular,pinn,DLS,300,False,0.8893663883209229,8.107507,0.0688469260931015
near_singular,pinn,DLS,70,True,0.19633865356445312,4.99891,0.0
near_singular,pinn,DLS,88,True,0.25529003143310547,4.973374,0.0
near_singular,pinn,DLS,1,True,0.005101919174194336,2.7781918,0.138661190867424
near_singular,pinn,DLS,300,False,0.8429136276245117,19.766132,3.2374107837677
near_singular,pinn,DLS,60,True,0.17962956428527832,4.9972515,0.0
near_singular,pinn,DLS,229,True,0.6428043842315674,4.9613595,0.03884866461157799
near_singular,pinn,DLS,181,True,0.5362789630889893,4.9682603,0.04435909166932106
near_singular,pinn,DLS,25,True,0.07121801376342773,3.986473,0.11622710525989532
near_singular,pinn,DLS,12,True,0.03331613540649414,4.4557457,0.06354949623346329
near_singular,pinn,DLS,11,True,0.03074812889099121,4.6564837,0.04681621864438057
near_singular,pinn,DLS,52,True,0.14892935752868652,4.962403,0.03450164943933487
near_singular,pinn,DLS,2,True,0.006695747375488281,2.3723822,0.06850583106279373
near_singular,pinn,DLS,77,True,0.2185056209564209,4.932181,0.0
near_singular,pinn,DLS,76,True,0.22013354301452637,4.978146,0.048758525401353836
near_singular,pinn,DLS,246,True,0.696284294128418,4.95885,0.051119688898324966
near_singular,pinn,DLS,70,True,0.20088481903076172,4.88324,0.3067564070224762
near_singular,pinn,DLS,121,True,0.35071349143981934,4.931959,0.07323377579450607
near_singular,pinn,DLS,43,True,0.12297391891479492,4.904988,0.0
near_singular,pinn,DLS,300,False,0.8623483180999756,28.269272,18.535415649414062
near_singular,pinn,DLS,300,False,0.8761968612670898,74.21067,1.2325377464294434
near_singular,pinn,DLS,300,False,0.8500385284423828,163.68185,0.26227545738220215
near_singular,pinn,DLS,4,True,0.014585494995117188,3.8291278,0.051797784864902496
near_singular,pinn,DLS,17,True,0.049962520599365234,4.7446303,0.03368455916643143
near_singular,pinn,DLS,5,True,0.018359899520874023,4.15851,0.22034922242164612
near_singular,pinn,DLS,1,True,0.003972053527832031,4.033896,0.13798314332962036
near_singular,pinn,DLS,135,True,0.3880128860473633,4.9605474,0.08765147626399994
near_singular,pinn,DLS,39,True,0.11092877388000488,4.9703074,0.0399077869951725
near_singular,pinn,DLS,40,True,0.11217331886291504,4.936802,0.09482274204492569
near_singular,pinn,DLS,300,False,0.8595402240753174,65.56956,15.247980117797852
near_singular,pinn,DLS,149,True,0.424088716506958,4.970177,0.0
near_singular,pinn,DLS,4,True,0.01453089714050293,4.6662226,0.2884434163570404
near_singular,pinn,DLS,51,True,0.17069602012634277,4.9464197,0.05801966413855553
near_singular,pinn,DLS,290,True,0.9444875717163086,4.885416,0.07561245560646057
near_singular,pinn,DLS,300,False,0.8710074424743652,11.832686,0.10831422358751297
near_singular,pinn,DLS,5,True,0.026794910430908203,4.585522,0.14160242676734924
near_singular,pinn,DLS,106,True,0.30803370475769043,4.902837,0.0
near_singular,pinn,DLS,300,False,0.865666389465332,111.80554,4.875205993652344
near_singular,pinn,DLS,110,True,0.31215429306030273,4.955343,0.019794724881649017
near_singular,pinn,DLS,5,True,0.015510320663452148,3.7374268,0.0
near_singular,pinn,DLS,300,False,0.8566093444824219,10.241548,3.803044319152832
near_singular,pinn,DLS,89,True,0.2503073215484619,2.5886955,0.04338167980313301
near_singular,pinn,DLS,136,True,0.3841590881347656,4.9564214,0.03846626728773117
near_singular,pinn,DLS,152,True,0.4435253143310547,4.934765,0.05816973000764847
near_singular,pinn,DLS,117,True,0.3365170955657959,4.999642,0.011590893380343914
near_singular,pinn,DLS,21,True,0.059583425521850586,4.9365587,0.04288936406373978
near_singular,pinn,DLS,3,True,0.009805440902709961,3.3921816,0.0
near_singular,pinn,DLS,56,True,0.16428351402282715,4.929766,0.007987295277416706
near_singular,pinn,DLS,6,True,0.025478601455688477,4.7945566,0.11036888509988785
near_singular,pinn,DLS,2,True,0.010119199752807617,3.0308602,0.12749157845973969
near_singular,pinn,DLS,300,False,0.8505649566650391,5.2514153,0.50350421667099
near_singular,pinn,DLS,300,False,0.8559632301330566,178.37732,0.5581192374229431
near_singular,pinn,DLS,44,True,0.12662601470947266,4.9211493,0.0
near_singular,pinn,DLS,300,False,0.8651301860809326,20.320808,0.08100748807191849
near_singular,pinn,DLS,111,True,0.32312917709350586,4.9659524,0.057303015142679214
near_singular,pinn,DLS,8,True,0.025228261947631836,4.797633,0.024534670636057854
near_singular,pinn,DLS,300,False,0.8430967330932617,143.48878,0.834119975566864
near_singular,pinn,DLS,49,True,0.1543729305267334,4.9460907,0.019032100215554237
near_singular,pinn,DLS,300,False,0.8699226379394531,25.816431,0.09399988502264023
near_singular,pinn,DLS,300,False,0.8669953346252441,32.234875,0.22268453240394592
near_singular,pinn,DLS,159,True,0.46482419967651367,4.9550633,0.052794620394706726
near_singular,pinn,DLS,2,True,0.0067539215087890625,4.2474093,0.15116678178310394
near_singular,pinn,DLS,300,False,0.8510656356811523,172.89813,0.3915487825870514
near_singular,pinn,DLS,62,True,0.17478275299072266,4.9051642,0.052005965262651443
near_singular,pinn,DLS,300,False,0.8381540775299072,126.75278,0.3828732967376709
near_singular,pinn,DLS,86,True,0.2444016933441162,4.9949474,0.08605808019638062
near_singular,pinn,DLS,65,True,0.18483924865722656,4.953667,0.025820862501859665
near_singular,pinn,DLS,143,True,0.4074108600616455,4.9952607,0.036080386489629745
near_singular,pinn,DLS,17,True,0.050141334533691406,4.77736,0.19178253412246704
near_singular,pinn,DLS,300,False,0.913468599319458,9.341912,0.32728543877601624
near_singular,pinn,DLS,300,False,0.8569245338439941,58.09773,0.4642551839351654
near_singular,pinn,DLS,17,True,0.04825568199157715,4.884092,0.0
near_singular,pinn,DLS,300,False,0.853874921798706,37.45008,7.312215805053711
near_singular,pinn,DLS,2,True,0.006641387939453125,4.067353,0.009835178032517433
near_singular,pinn,DLS,300,False,0.8455486297607422,45.25516,4.8339643478393555
near_singular,pinn,DLS,37,True,0.10911273956298828,3.3964875,0.05805107578635216
near_singular,pinn,DLS,47,True,0.13223695755004883,4.953625,0.050765492022037506
near_singular,pinn,DLS,25,True,0.07563900947570801,4.987391,0.08115915209054947
near_singular,pinn,DLS,3,True,0.009537458419799805,3.3893642,0.07823793590068817
near_singular,pinn,DLS,58,True,0.1682441234588623,2.7502246,0.07162044942378998
near_singular,pinn,DLS,300,False,0.8498611450195312,37.982094,1.9663360118865967
near_singular,pinn,DLS,43,True,0.12447261810302734,4.991425,0.0
near_singular,pinn,DLS,6,True,0.017799854278564453,4.7151003,0.11253277957439423
near_singular,pinn,DLS,20,True,0.061722755432128906,4.458362,0.07122507691383362
near_singular,pinn,DLS,85,True,0.2474076747894287,4.9350643,0.0
near_singular,pinn,DLS,17,True,0.048252105712890625,4.905921,1.3183554410934448
near_singular,pinn,DLS,50,True,0.14259696006774902,4.9270453,0.04114856570959091
near_singular,pinn,DLS,59,True,0.1649000644683838,4.938126,0.06357676535844803
near_singular,pinn,DLS,0,True,0.0013628005981445312,4.73756,1.4515231847763062
near_singular,pinn,DLS,88,True,0.2604804039001465,4.9957213,0.12105192989110947
near_singular,pinn,DLS,44,True,0.1289994716644287,4.8761597,0.025526350364089012
near_singular,pinn,DLS,178,True,0.5064899921417236,4.9810266,0.0
near_singular,pinn,DLS,3,True,0.009258508682250977,4.234861,0.06903070211410522
near_singular,pinn,DLS,2,True,0.0074808597564697266,2.3581154,0.07437486201524734
near_singular,pinn,DLS,8,True,0.02919149398803711,4.9074163,0.0
near_singular,pinn,DLS,8,True,0.03130149841308594,4.473198,0.037254802882671356
near_singular,pinn,DLS,193,True,0.5460505485534668,4.9835577,0.09973348677158356
near_singular,pinn,DLS,300,False,0.8391711711883545,28.22786,2.007011651992798
near_singular,pinn,DLS,11,True,0.03303790092468262,4.911178,0.0
near_singular,pinn,DLS,300,False,0.8525362014770508,596.3216,2.2978336811065674
near_singular,pinn,DLS,300,False,0.8494384288787842,10.238136,0.07781090587377548
near_singular,pinn,DLS,2,True,0.0066623687744140625,2.7747362,0.03859724476933479
near_singular,pinn,DLS,39,True,0.11888861656188965,4.9781203,0.03979009389877319
near_singular,pinn,DLS,40,True,0.12533950805664062,4.989688,0.0
near_singular,pinn,DLS,0,True,0.0014562606811523438,1.9989482,0.905156135559082
near_singular,pinn,DLS,300,False,0.8484480381011963,5.1020713,0.1208169013261795
near_singular,pinn,DLS,214,True,0.6120085716247559,4.817172,0.30596256256103516
near_singular,pinn,DLS,42,True,0.10929465293884277,4.3283014,0.0
near_singular,pinn,DLS,163,True,0.46250367164611816,4.9881897,0.0
near_singular,pinn,DLS,45,True,0.12697768211364746,4.952926,0.05953795462846756
near_singular,pinn,DLS,51,True,0.14667558670043945,4.9034796,0.04436257854104042
near_singular,pinn,DLS,40,True,0.11273956298828125,4.9112387,0.0
near_singular,pinn,DLS,300,False,0.8468761444091797,97.225136,1.714232087135315
near_singular,pinn,DLS,3,True,0.009105443954467773,3.5483177,0.0
near_singular,pinn,DLS,27,True,0.07588934898376465,4.5756054,0.037781305611133575
near_singular,pinn,DLS,241,True,0.6854536533355713,4.9957385,0.01766664907336235
near_singular,pinn,DLS,195,True,0.5517499446868896,4.913358,0.0
near_singular,pinn,DLS,300,False,0.8768351078033447,11.06729,0.04471941664814949
near_singular,pinn,DLS,55,True,0.15576601028442383,4.962323,0.14258472621440887
near_singular,pinn,DLS,5,True,0.015097618103027344,4.5266857,0.046556953340768814
near_singular,pinn,DLS,1,True,0.003979921340942383,4.9045343,0.768620491027832
near_singular,pinn,DLS,58,True,0.16301488876342773,4.921413,0.03012119233608246
near_singular,pinn,DLS,300,False,0.8501439094543457,178.43858,1.8691304922103882
near_singular,pinn,DLS,50,True,0.13929247856140137,4.93172,0.0400959812104702
near_singular,pinn,DLS,111,True,0.3207731246948242,4.852434,0.07738882303237915
near_singular,pinn,DLS,1,True,0.004526376724243164,4.7782416,0.17633675038814545
near_singular,pinn,DLS,130,True,0.3653600215911865,4.969894,0.0
near_singular,pinn,DLS,4,True,0.01203298568725586,4.6909904,0.1043284460902214
near_singular,pinn,DLS,300,False,0.8541996479034424,237.90271,0.3942611813545227
near_singular,pinn,DLS,0,True,0.0013914108276367188,4.5943727,1.5022848844528198
near_singular,pinn,DLS,10,True,0.028355836868286133,4.871667,0.0
near_singular,pinn,DLS,14,True,0.04118061065673828,4.7684073,0.0
near_singular,pinn,DLS,123,True,0.34919142723083496,4.965414,0.0
near_singular,pinn,DLS,300,False,0.8466548919677734,7.6589394,0.059128742665052414
near_singular,pinn,DLS,33,True,0.09493851661682129,4.5834274,0.049874648451805115
near_singular,pinn,DLS,146,True,0.4290635585784912,4.9110303,0.09061472862958908
near_singular,pinn,DLS,107,True,0.309967041015625,3.901878,0.0
near_singular,pinn,DLS,300,False,0.8620438575744629,5.940977,0.0753389522433281
near_singular,pinn,DLS,300,False,0.8593833446502686,310.09998,157.69287109375
near_singular,pinn,DLS,6,True,0.01842021942138672,4.4967237,0.05785699561238289
near_singular,pinn,DLS,300,False,0.8716332912445068,15.097886,0.07168841361999512
near_singular,pinn,DLS,300,False,0.8467223644256592,137.26047,1.5661165714263916
near_singular,pinn,DLS,71,True,0.20483183860778809,4.995148,0.04616132751107216
near_singular,pinn,DLS,4,True,0.01254129409790039,4.675732,0.04044176638126373
near_singular,pinn,DLS,10,True,0.03014826774597168,4.321491,0.07051094621419907
near_singular,pinn,DLS,63,True,0.17792415618896484,4.9493284,0.01065639965236187
near_singular,pinn,DLS,300,False,0.9107465744018555,9.523328,0.05176815390586853
near_singular,pinn,DLS,68,True,0.21590065956115723,4.045118,0.04274481534957886
near_singular,pinn,DLS,300,False,0.8658242225646973,8.021224,0.0
near_singular,pinn,DLS,300,False,0.8808472156524658,182.64778,0.8035743236541748
near_singular,pinn,DLS,5,True,0.015577554702758789,4.965901,0.0453280471265316
near_singular,pinn,DLS,300,False,0.8504297733306885,18.323614,0.13775263726711273
near_singular,pinn,DLS,134,True,0.37354063987731934,4.8970423,0.0
near_singular,pinn,DLS,246,True,0.6969931125640869,4.935598,0.03083581104874611
near_singular,pinn,DLS,7,True,0.021029233932495117,4.6228867,0.0
near_singular,pinn,DLS,300,False,0.8398504257202148,85.404106,3.424715280532837
near_singular,pinn,DLS,300,False,0.8502397537231445,72.149666,0.9361511468887329
near_singular,pinn,DLS,35,True,0.10260772705078125,4.8698926,0.21281445026397705
near_singular,pinn,DLS,300,False,0.8752541542053223,22.54166,0.04172896593809128
near_singular,pinn,DLS,4,True,0.012220621109008789,4.1038938,0.2780103087425232
near_singular,pinn,DLS,300,False,0.8637344837188721,26.189102,1.1885000467300415
near_singular,pinn,DLS,178,True,0.5110683441162109,4.969692,0.033927518874406815
near_singular,pinn,DLS,11,True,0.031815290451049805,4.1967964,0.0
near_singular,pinn,DLS,62,True,0.17532563209533691,4.9246945,0.16169488430023193
near_singular,pinn,DLS,300,False,0.865870475769043,176.1918,32.882469177246094
near_singular,pinn,DLS,300,False,0.8627560138702393,114.71248,0.22992469370365143
near_singular,pinn,DLS,300,False,0.860374927520752,14.714034,0.5812408924102783
near_singular,pinn,DLS,45,True,0.12738728523254395,4.9353848,0.06210625171661377
near_singular,pinn,DLS,87,True,0.25428271293640137,4.5348954,0.07214092463254929
near_singular,pinn,DLS,3,True,0.009367704391479492,3.5310948,0.0
near_singular,pinn,DLS,36,True,0.09961557388305664,4.9023066,0.01810327172279358
near_singular,pinn,DLS,2,True,0.006565093994140625,4.835499,0.07717303186655045
near_singular,pinn,DLS,211,True,0.6047661304473877,4.9714994,0.027097374200820923
near_singular,pinn,DLS,240,True,0.669438362121582,4.98697,0.08423976600170135
near_singular,pinn,DLS,2,True,0.0066585540771484375,4.1398525,0.0773610919713974
near_singular,pinn,DLS,40,True,0.12230300903320312,4.946269,0.05017443001270294
near_singular,pinn,DLS,300,False,0.8562984466552734,20.584555,0.5462854504585266
near_singular,pinn,DLS,281,True,0.8045191764831543,4.7110286,0.0494389608502388
near_singular,pinn,DLS,30,True,0.08416390419006348,4.985803,0.029166623950004578
near_singular,pinn,DLS,135,True,0.3880770206451416,3.6544552,0.06136505678296089
near_singular,pinn,DLS,300,False,0.8601446151733398,43.53086,0.23645155131816864
near_singular,pinn,DLS,90,True,0.2621142864227295,3.9948215,0.023903056979179382
near_singular,pinn,DLS,147,True,0.41511988639831543,4.9620442,0.0
near_singular,pinn,DLS,6,True,0.01762986183166504,4.990965,0.0
near_singular,pinn,DLS,300,False,0.8538591861724854,18.1362,0.0
near_singular,pinn,DLS,300,False,0.8946139812469482,36.928883,0.09167294949293137
near_singular,pinn,DLS,120,True,0.3808739185333252,4.892995,0.0
near_singular,pinn,DLS,129,True,0.3787655830383301,4.977795,0.0
near_singular,pinn,DLS,148,True,0.418994665145874,4.9850955,0.0
near_singular,pinn,DLS,116,True,0.3327012062072754,4.9877896,0.18212641775608063
near_singular,pinn,DLS,170,True,0.4845762252807617,4.961158,0.04381738230586052
near_singular,pinn,DLS,32,True,0.0916147232055664,4.927527,0.024940408766269684
near_singular,pinn,DLS,15,True,0.04390358924865723,4.948762,0.07244682312011719
near_singular,pinn,DLS,42,True,0.11728787422180176,4.974525,0.09094885736703873
near_singular,pinn,DLS,259,True,0.7539877891540527,4.986662,0.04222654178738594
near_singular,pinn,DLS,110,True,0.31008172035217285,4.997521,0.09904765337705612
near_singular,pinn,DLS,80,True,0.23552441596984863,4.9349947,0.031116241589188576
near_singular,pinn,DLS,40,True,0.11677002906799316,4.943954,0.033040329813957214
near_singular,pinn,DLS,6,True,0.020868778228759766,4.512567,0.07263539731502533
near_singular,pinn,DLS,5,True,0.015892744064331055,4.7024145,0.06201235204935074
near_singular,pinn,DLS,63,True,0.1833803653717041,4.928954,0.05297308787703514
near_singular,pinn,DLS,300,False,0.8566880226135254,66.51902,0.49203404784202576
near_singular,pinn,DLS,42,True,0.12008070945739746,4.9427137,0.0841437578201294
near_singular,pinn,DLS,1,True,0.003965616226196289,2.744955,0.08468984812498093
near_singular,pinn,DLS,72,True,0.2028207778930664,4.9645824,0.0
near_singular,pinn,DLS,2,True,0.007512092590332031,4.867536,0.07748644798994064
near_singular,pinn,DLS,300,False,0.869767427444458,11.186127,0.03978778049349785
near_singular,pinn,DLS,300,False,0.8634891510009766,9.380558,0.020663203671574593
near_singular,pinn,DLS,300,False,0.8547842502593994,37.384277,0.1528722196817398
near_singular,pinn,DLS,13,True,0.04000067710876465,4.554809,0.08169190585613251
near_singular,pinn,DLS,92,True,0.26640939712524414,4.87563,1.8547922372817993
near_singular,pinn,DLS,193,True,0.562371015548706,4.969125,0.05883411318063736
near_singular,pinn,DLS,51,True,0.1533968448638916,4.805407,0.02384939044713974
near_singular,pinn,DLS,4,True,0.016331911087036133,4.130684,0.035578787326812744
near_singular,pinn,DLS,300,False,0.8532178401947021,12.770741,0.018990300595760345
near_singular,pinn,DLS,0,True,0.0013878345489501953,3.7692542,0.9918684959411621
near_singular,pinn,DLS,300,False,0.8561365604400635,5.081798,0.03490699082612991
near_singular,pinn,DLS,142,True,0.4213128089904785,4.9824114,0.0
near_singular,pinn,DLS,300,False,0.8708229064941406,16.633749,0.16527818143367767
near_singular,pinn,DLS,4,True,0.012544393539428711,3.81742,0.0642075315117836
near_singular,pinn,DLS,36,True,0.10531377792358398,4.99002,0.043130695819854736
near_singular,pinn,DLS,300,False,0.9566977024078369,5.8131595,0.0
near_singular,pinn,DLS,6,True,0.01782679557800293,4.1360383,0.03306315466761589
near_singular,pinn,DLS,9,True,0.025509119033813477,3.9657276,0.060910895466804504
near_singular,pinn,DLS,300,False,0.8503859043121338,26.303802,2.6666688919067383
near_singular,pinn,DLS,70,True,0.20305180549621582,4.9485188,0.247273251414299
near_singular,pinn,DLS,46,True,0.13094568252563477,4.9984612,0.06195094808936119
near_singular,pinn,DLS,43,True,0.12224483489990234,4.875352,0.07613737881183624
near_singular,pinn,DLS,67,True,0.18903803825378418,4.8340435,0.4542774558067322
near_singular,pinn,DLS,300,False,0.8723156452178955,180.90338,1.0461615324020386
near_singular,pinn,DLS,41,True,0.16203618049621582,4.9443674,0.04351276531815529
near_singular,pinn,DLS,174,True,0.5685155391693115,4.965563,0.055478744208812714
near_singular,pinn,DLS,6,True,0.01797938346862793,3.3948627,0.2510606646537781
near_singular,pinn,DLS,300,False,0.9455857276916504,9.314583,0.06606505066156387
near_singular,pinn,DLS,22,True,0.07413673400878906,4.9708147,0.05032157152891159
near_singular,pinn,DLS,51,True,0.15317440032958984,4.955689,0.0
near_singular,pinn,DLS,80,True,0.2362232208251953,4.708241,0.0
near_singular,pinn,DLS,10,True,0.029645204544067383,4.938906,0.0
near_singular,pinn,DLS,300,False,0.9065332412719727,126.40986,0.9051622152328491
near_singular,pinn,DLS,300,False,0.8967156410217285,184.51297,0.982818603515625
near_singular,pinn,DLS,44,True,0.12711000442504883,4.9684014,0.012589685618877411
near_singular,pinn,DLS,8,True,0.02420830726623535,4.9470067,0.0
near_singular,pinn,DLS,300,False,0.8888771533966064,5.474898,0.0
near_singular,pinn,DLS,300,False,0.8725523948669434,14.4890995,0.8895963430404663
near_singular,pinn,DLS,37,True,0.10489964485168457,4.428901,0.07208717614412308
near_singular,pinn,DLS,42,True,0.12108373641967773,4.9763684,0.04131956771016121
near_singular,pinn,DLS,6,True,0.01772451400756836,3.839401,0.0
near_singular,pinn,DLS,95,True,0.28362059593200684,4.9735165,0.03586065396666527
near_singular,pinn,DLS,249,True,0.7480418682098389,4.9942493,0.0
near_singular,pinn,DLS,300,False,0.8558549880981445,12.004615,0.22354672849178314
near_singular,pinn,DLS,196,True,0.5974860191345215,4.8629117,0.100809745490551
near_singular,pinn,CCD,8,True,0.09670615196228027,2.7332425,141.04531860351562
near_singular,pinn,CCD,1,True,0.016504526138305664,1.9717764,25.85033416748047
near_singular,pinn,CCD,300,False,3.6617281436920166,24.46072,91.16753387451172
near_singular,pinn,CCD,1,True,0.014217138290405273,3.6542253,30.514965057373047
near_singular,pinn,CCD,5,True,0.07837915420532227,3.3490865,54.295719146728516
near_singular,pinn,CCD,16,True,0.21753287315368652,4.86558,48.60029220581055
near_singular,pinn,CCD,3,True,0.043174028396606445,4.887681,30.820356369018555
near_singular,pinn,CCD,2,True,0.024170875549316406,3.0608792,44.9556884765625
near_singular,pinn,CCD,9,True,0.11083316802978516,4.072458,27.737552642822266
near_singular,pinn,CCD,300,False,3.8012115955352783,25.92769,147.05857849121094
near_singular,pinn,CCD,2,True,0.035085439682006836,0.5284967,19.35293960571289
near_singular,pinn,CCD,1,True,0.012690067291259766,0.62778246,16.391653060913086
near_singular,pinn,CCD,3,True,0.036370277404785156,2.4584126,69.87151336669922
near_singular,pinn,CCD,7,True,0.08655023574829102,2.4374647,98.75018310546875
near_singular,pinn,CCD,2,True,0.027909517288208008,2.2359982,33.35041427612305
near_singular,pinn,CCD,2,True,0.024233102798461914,3.1970928,14.524898529052734
near_singular,pinn,CCD,2,True,0.025187969207763672,3.5731,35.713077545166016
near_singular,pinn,CCD,1,True,0.012668132781982422,0.53639615,22.27495765686035
near_singular,pinn,CCD,1,True,0.021619081497192383,1.9889791,19.225643157958984
near_singular,pinn,CCD,2,True,0.03656911849975586,1.8336554,28.804426193237305
near_singular,pinn,CCD,3,True,0.05107474327087402,2.562484,20.112356185913086
near_singular,pinn,CCD,7,True,0.08782792091369629,4.7695932,97.12818908691406
near_singular,pinn,CCD,2,True,0.023807764053344727,3.6173246,33.43877410888672
near_singular,pinn,CCD,24,True,0.2901887893676758,4.995941,78.21680450439453
near_singular,pinn,CCD,1,True,0.013751745223999023,0.320575,19.288578033447266
near_singular,pinn,CCD,1,True,0.014649152755737305,0.73170596,17.637910842895508
near_singular,pinn,CCD,4,True,0.06141209602355957,4.889689,79.42577362060547
near_singular,pinn,CCD,9,True,0.13040685653686523,4.7982807,75.9307632446289
near_singular,pinn,CCD,6,True,0.07762813568115234,1.8772614,42.519325256347656
near_singular,pinn,CCD,18,True,0.2221205234527588,4.669144,69.63597869873047
near_singular,pinn,CCD,2,True,0.02475142478942871,1.7709293,18.514923095703125
near_singular,pinn,CCD,10,True,0.1239326000213623,4.821175,49.088584899902344
near_singular,pinn,CCD,31,True,0.37432050704956055,4.906963,49.954139709472656
near_singular,pinn,CCD,1,True,0.012825965881347656,4.998863,23.099817276000977
near_singular,pinn,CCD,8,True,0.09347295761108398,4.392554,11.977457046508789
near_singular,pinn,CCD,2,True,0.03005528450012207,1.3585474,21.685592651367188
near_singular,pinn,CCD,9,True,0.1360020637512207,4.8452644,30.527286529541016
near_singular,pinn,CCD,2,True,0.024891138076782227,3.7406776,34.304100036621094
near_singular,pinn,CCD,1,True,0.013992786407470703,1.1028626,20.626522064208984
near_singular,pinn,CCD,2,True,0.024188518524169922,4.001382,18.040552139282227
near_singular,pinn,CCD,5,True,0.05933809280395508,3.1361454,96.87054443359375
near_singular,pinn,CCD,8,True,0.14916729927062988,4.250275,47.01266860961914
near_singular,pinn,CCD,4,True,0.07054638862609863,3.8933334,45.35261154174805
near_singular,pinn,CCD,5,True,0.08416438102722168,4.4544926,81.96373748779297
near_singular,pinn,CCD,300,False,3.894763946533203,8.777987,81.98835754394531
near_singular,pinn,CCD,3,True,0.03863954544067383,2.435735,70.57615661621094
near_singular,pinn,CCD,7,True,0.11159896850585938,4.343251,75.22339630126953
near_singular,pinn,CCD,4,True,0.055085182189941406,2.6061182,60.01073455810547
near_singular,pinn,CCD,1,True,0.013553142547607422,3.5815632,18.928720474243164
near_singular,pinn,CCD,5,True,0.0594789981842041,3.8888042,72.85482025146484
near_singular,pinn,CCD,1,True,0.013821840286254883,1.7924,22.600902557373047
near_singular,pinn,CCD,2,True,0.02758026123046875,1.863545,33.15884017944336
near_singular,pinn,CCD,1,True,0.013282299041748047,3.9951317,15.279108047485352
near_singular,pinn,CCD,3,True,0.04143810272216797,1.4197606,31.997966766357422
near_singular,pinn,CCD,8,True,0.10351252555847168,4.942384,33.585594177246094
near_singular,pinn,CCD,7,True,0.08574342727661133,3.402627,37.203617095947266
